time,ref_q1,ref_q2,ref_q3,ref_q4,ref_q5,ref_q6,q1,q2,q3,q4,q5,q6,vel_q1,vel_q2,vel_q3,vel_q4,vel_q5,vel_q6,tau1,tau2,tau3,tau4,tau5,tau6
6.124000,-1.032042,0.268734,0.389176,1.590011,0.281495,-0.587616,-1.017573,0.266101,0.379709,1.587192,0.282770,-0.586390,0.089876,0.700738,0.563425,-0.904523,-0.369243,-0.099213,-7.385254,0.258973,1.129245,1.947525,-0.010391,-0.229391
6.128000,-1.031562,0.271571,0.391259,1.586415,0.279768,-0.587896,-1.017181,0.268913,0.381968,1.583519,0.281047,-0.586767,0.100167,0.701877,0.559751,-0.920090,-0.373677,-0.090078,-7.354982,0.269156,1.102229,1.992009,-0.007409,-0.210024
6.132000,-1.031056,0.274412,0.393320,1.582773,0.278020,-0.588124,-1.016749,0.271728,0.384208,1.579787,0.279302,-0.587104,0.109962,0.702606,0.554411,-0.933735,-0.378060,-0.079990,-7.331249,0.280428,1.076925,2.038787,-0.004450,-0.188544
6.136000,-1.030524,0.277257,0.395358,1.579086,0.276251,-0.588298,-1.016279,0.274546,0.386422,1.576006,0.277536,-0.587398,0.119198,0.702981,0.547465,-0.945376,-0.382394,-0.069010,-7.312896,0.293443,1.054250,2.085038,-0.001538,-0.165849
6.140000,-1.029965,0.280107,0.397374,1.575355,0.274460,-0.588419,-1.015773,0.277364,0.388606,1.572183,0.275748,-0.587645,0.127870,0.703068,0.539075,-0.955058,-0.386679,-0.057292,-7.298771,0.308708,1.034915,2.128089,0.001304,-0.142565
6.144000,-1.029381,0.282962,0.399367,1.571580,0.272648,-0.588488,-1.015234,0.280182,0.390752,1.568325,0.273939,-0.587843,0.136021,0.702948,0.529476,-0.962943,-0.390920,-0.045010,-7.287827,0.326566,1.019389,2.165572,0.004062,-0.119101
6.148000,-1.028770,0.285821,0.401338,1.567761,0.270814,-0.588503,-1.014663,0.282999,0.392858,1.564439,0.272109,-0.587990,0.143737,0.702702,0.518964,-0.969293,-0.395118,-0.032328,-7.279202,0.347192,1.007893,2.195558,0.006723,-0.095705
6.152000,-1.028134,0.288684,0.403286,1.563898,0.268960,-0.588466,-1.014062,0.285815,0.394920,1.560531,0.270259,-0.588085,0.151133,0.702412,0.507866,-0.974444,-0.399278,-0.019381,-7.272279,0.370598,1.000404,2.216654,0.009283,-0.072508
6.156000,-1.027471,0.291551,0.405211,1.559991,0.267085,-0.588376,-1.013432,0.288630,0.396937,1.556604,0.268388,-0.588126,0.158341,0.702148,0.496517,-0.978783,-0.403405,-0.006273,-7.266718,0.396649,0.996677,2.228050,0.011743,-0.049571
6.160000,-1.026783,0.294423,0.407113,1.556042,0.265189,-0.588232,-1.012773,0.291444,0.398909,1.552661,0.266497,-0.588115,0.165497,0.701972,0.485238,-0.982719,-0.407503,0.006924,-7.262457,0.425093,0.996284,2.229537,0.014110,-0.026906
6.164000,-1.026069,0.297298,0.408991,1.552050,0.263273,-0.588036,-1.012085,0.294257,0.400837,1.548702,0.264585,-0.588049,0.172730,0.701929,0.474311,-0.986653,-0.411576,0.020158,-7.259700,0.455585,0.998662,2.221480,0.016395,-0.004506
6.168000,-1.025329,0.300177,0.410847,1.548015,0.261336,-0.587787,-1.011368,0.297071,0.402722,1.544726,0.262653,-0.587930,0.180150,0.702049,0.463967,-0.990952,-0.415627,0.033399,-7.258868,0.487730,1.003162,2.204749,0.018613,0.017654
6.172000,-1.024562,0.303059,0.412679,1.543938,0.259380,-0.587485,-1.010620,0.299885,0.404568,1.540731,0.260702,-0.587757,0.187839,0.702343,0.454370,-0.995933,-0.419659,0.046627,-7.260545,0.521108,1.009105,2.180633,0.020780,0.039599
6.176000,-1.023770,0.305946,0.414488,1.539820,0.257403,-0.587130,-1.009840,0.302702,0.406377,1.536713,0.258730,-0.587530,0.195845,0.702808,0.445615,-1.001838,-0.423673,0.059830,-7.265406,0.555316,1.015834,2.150726,0.022914,0.061354
6.180000,-1.022952,0.308835,0.416273,1.535660,0.255406,-0.586723,-1.009028,0.305520,0.408154,1.532669,0.256738,-0.587250,0.204180,0.703428,0.437726,-1.008829,-0.427669,0.073005,-7.274142,0.589983,1.022758,2.116804,0.025030,0.082944
6.184000,-1.022109,0.311728,0.418034,1.531459,0.253389,-0.586263,-1.008182,0.308341,0.409901,1.528594,0.254727,-0.586892,0.212775,0.704190,0.430675,-1.017021,-0.431619,0.090255,-7.287202,0.624738,1.029349,2.080840,0.027039,0.091822
6.188000,-1.021239,0.314624,0.419772,1.527217,0.251353,-0.585750,-1.007300,0.311165,0.411622,1.524482,0.252696,-0.586445,0.221594,0.705052,0.424352,-1.026378,-0.435575,0.109472,-7.305041,0.659327,1.035259,2.044603,0.029080,0.087492
6.192000,-1.020344,0.317523,0.421486,1.522934,0.249298,-0.585184,-1.006383,0.313994,0.413320,1.520330,0.250645,-0.585920,0.230599,0.705962,0.418599,-1.036765,-0.439538,0.125770,-7.328108,0.693633,1.040308,2.009549,0.031217,0.080830
6.196000,-1.019423,0.320425,0.423176,1.518611,0.247223,-0.584566,-1.005430,0.316825,0.414995,1.516134,0.248575,-0.585330,0.239678,0.706884,0.413250,-1.048034,-0.443461,0.139378,-7.356555,0.727586,1.044416,1.976959,0.033370,0.074914
6.200000,-1.018476,0.323330,0.424842,1.514249,0.245129,-0.583895,-1.004440,0.319661,0.416650,1.511890,0.246486,-0.584682,0.248697,0.707793,0.408129,-1.060000,-0.447349,0.151435,-7.390241,0.761165,1.047627,1.947833,0.035541,0.070039
6.204000,-1.017503,0.326238,0.426483,1.509847,0.243016,-0.583173,-1.003415,0.322499,0.418284,1.507598,0.244377,-0.583981,0.257519,0.708667,0.403064,-1.072441,-0.451202,0.162787,-7.428747,0.794391,1.050091,1.922833,0.037727,0.065836
6.208000,-1.016505,0.329148,0.428101,1.505405,0.240884,-0.582397,-1.002355,0.325342,0.419898,1.503254,0.242250,-0.583228,0.266015,0.709492,0.397895,-1.085117,-0.455019,0.173879,-7.471394,0.827312,1.052046,1.902262,0.039926,0.061962
6.212000,-1.015481,0.332061,0.429694,1.500925,0.238733,-0.581570,-1.001262,0.328187,0.421491,1.498859,0.240104,-0.582422,0.274074,0.710261,0.392492,-1.097788,-0.458798,0.184891,-7.517282,0.859987,1.053776,1.886081,0.042133,0.058223
6.216000,-1.014431,0.334976,0.431262,1.496407,0.236564,-0.580691,-1.000138,0.331035,0.423062,1.494414,0.237939,-0.581562,0.281596,0.710980,0.386766,-1.110242,-0.462538,0.196621,-7.565306,0.892460,1.055581,1.873969,0.044337,0.052666
6.220000,-1.013356,0.337894,0.432807,1.491850,0.234377,-0.579759,-0.998986,0.333886,0.424608,1.489920,0.235755,-0.580647,0.288526,0.711656,0.380666,-1.122282,-0.466240,0.208100,-7.614278,0.924767,1.057750,1.865318,0.046541,0.046968
6.224000,-1.012255,0.340814,0.434326,1.487256,0.232172,-0.578776,-0.997807,0.336740,0.426130,1.485378,0.233554,-0.579681,0.294829,0.712305,0.374186,-1.133765,-0.469896,0.219333,-7.662933,0.956902,1.060523,1.859360,0.048724,0.041399
6.228000,-1.011128,0.343735,0.435821,1.482624,0.229949,-0.577741,-0.996605,0.339596,0.427625,1.480792,0.231334,-0.578662,0.300497,0.712949,0.367366,-1.144600,-0.473510,0.230429,-7.709998,0.988814,1.064064,1.855231,0.050877,0.035940
6.232000,-1.009976,0.346659,0.437291,1.477955,0.227707,-0.576655,-0.995381,0.342455,0.429091,1.476163,0.229097,-0.577591,0.305553,0.713610,0.360279,-1.154749,-0.477082,0.241450,-7.754254,1.020406,1.068452,1.852047,0.052994,0.030563
6.236000,-1.008799,0.349584,0.438736,1.473249,0.225449,-0.575517,-0.994139,0.345316,0.430529,1.471496,0.226842,-0.576469,0.310048,0.714309,0.353028,-1.164223,-0.480612,0.252420,-7.794593,1.051540,1.073668,1.848973,0.055072,0.025255
6.240000,-1.007596,0.352512,0.440157,1.468507,0.223172,-0.574328,-0.992880,0.348181,0.431938,1.466792,0.224569,-0.575296,0.314054,0.715062,0.345732,-1.173079,-0.484103,0.263350,-7.830060,1.082042,1.079600,1.845287,0.057108,0.020013
6.244000,-1.006367,0.355440,0.441552,1.463729,0.220879,-0.573088,-0.991606,0.351048,0.433318,1.462053,0.222279,-0.574072,0.317662,0.715880,0.338519,-1.181412,-0.487556,0.274242,-7.859888,1.111717,1.086043,1.840428,0.059103,0.014838
6.248000,-1.005113,0.358371,0.442922,1.458915,0.218568,-0.571796,-0.990318,0.353919,0.434669,1.457282,0.219973,-0.572797,0.320973,0.716767,0.331511,-1.189344,-0.490973,0.285096,-7.883521,1.140366,1.092722,1.834029,0.061061,0.009732
6.252000,-1.003834,0.361302,0.444267,1.454066,0.216241,-0.570454,-0.989017,0.356794,0.435994,1.452479,0.217649,-0.571472,0.324093,0.717716,0.324816,-1.197010,-0.494356,0.295913,-7.900618,1.167805,1.099310,1.825930,0.062987,0.004700
6.256000,-1.002529,0.364235,0.445587,1.449183,0.213897,-0.569061,-0.987704,0.359672,0.437292,1.447646,0.215309,-0.570096,0.327125,0.718712,0.318520,-1.204553,-0.497706,0.306690,-7.911047,1.193880,1.105448,1.816178,0.064887,-0.000258
6.260000,-1.001199,0.367169,0.446881,1.444264,0.211536,-0.567618,-0.986379,0.362555,0.438567,1.442782,0.212952,-0.568669,0.330165,0.719734,0.312680,-1.212106,-0.501024,0.317426,-7.914872,1.218484,1.110774,1.805010,0.066770,-0.005136
6.264000,-0.999844,0.370104,0.448150,1.439312,0.209159,-0.566125,-0.985041,0.365441,0.439819,1.437888,0.210578,-0.567193,0.333300,0.720749,0.307321,-1.219784,-0.504310,0.328122,-7.912327,1.241575,1.114950,1.792817,0.068643,-0.009934
6.268000,-0.998463,0.373040,0.449393,1.434326,0.206766,-0.564581,-0.983690,0.368332,0.441051,1.432961,0.208189,-0.565666,0.336597,0.721724,0.302434,-1.227679,-0.507565,0.338776,-7.903781,1.263184,1.117675,1.780106,0.070515,-0.014650
6.272000,-0.997057,0.375976,0.450611,1.429307,0.204356,-0.562988,-0.982326,0.371226,0.442265,1.428003,0.205783,-0.564090,0.340109,0.722620,0.297980,-1.235849,-0.510789,0.349386,-7.889705,1.283420,1.118714,1.767452,0.072392,-0.019282
6.276000,-0.995626,0.378914,0.451804,1.424254,0.201931,-0.561345,-0.980947,0.374123,0.443462,1.423010,0.203361,-0.562465,0.343870,0.723398,0.293891,-1.244321,-0.513979,0.359952,-7.870633,1.302472,1.117902,1.755446,0.074280,-0.023830
6.280000,-0.994170,0.381851,0.452970,1.419170,0.199491,-0.559652,-0.979552,0.377023,0.444643,1.417982,0.200924,-0.560790,0.347899,0.724020,0.290078,-1.253088,-0.517135,0.370474,-7.847130,1.320604,1.115155,1.744651,0.076184,-0.028294
6.284000,-0.992689,0.384790,0.454111,1.414053,0.197034,-0.557910,-0.978140,0.379926,0.445809,1.412919,0.198470,-0.559066,0.352195,0.724454,0.286441,-1.262109,-0.520256,0.380951,-7.819762,1.338147,1.110470,1.735549,0.078104,-0.032676
6.288000,-0.991183,0.387728,0.455226,1.408904,0.194563,-0.556119,-0.976710,0.382829,0.446961,1.407818,0.196002,-0.557293,0.356751,0.724672,0.282869,-1.271319,-0.523339,0.391381,-7.789066,1.355483,1.103917,1.728515,0.080042,-0.036977
6.292000,-0.989651,0.390667,0.456316,1.403724,0.192077,-0.554279,-0.975262,0.385732,0.448099,1.402680,0.193518,-0.555471,0.361544,0.724657,0.279257,-1.280631,-0.526383,0.401765,-7.755541,1.373031,1.095635,1.723787,0.081995,-0.041202
6.296000,-0.988095,0.393606,0.457379,1.398513,0.189575,-0.552391,-0.973793,0.388635,0.449222,1.397504,0.191019,-0.553602,0.366552,0.724398,0.275509,-1.289944,-0.529386,0.412103,-7.719628,1.391229,1.085810,1.721450,0.083959,-0.045354
6.300000,-0.986513,0.396545,0.458416,1.393271,0.187059,-0.550455,-0.972304,0.391536,0.450330,1.392291,0.188505,-0.551683,0.371747,0.723894,0.271541,-1.299154,-0.532347,0.422393,-7.681717,1.410514,1.074664,1.721435,0.085931,-0.049438
6.304000,-0.984907,0.399483,0.459427,1.387999,0.184529,-0.548470,-0.970794,0.394435,0.451421,1.387041,0.185977,-0.549717,0.377103,0.723153,0.267293,-1.308155,-0.535264,0.432635,-7.642143,1.431304,1.062437,1.723526,0.087905,-0.053461
6.308000,-0.983276,0.402422,0.460412,1.382698,0.181984,-0.546437,-0.969262,0.397330,0.452494,1.381755,0.183434,-0.547703,0.382599,0.722192,0.262723,-1.316855,-0.538137,0.442828,-7.601199,1.453983,1.049368,1.727379,0.089875,-0.057429
6.312000,-0.981620,0.405360,0.461371,1.377367,0.179425,-0.544357,-0.967708,0.400220,0.453548,1.376436,0.180877,-0.545642,0.388219,0.721034,0.257816,-1.325173,-0.540964,0.452973,-7.559145,1.478886,1.035680,1.732547,0.091835,-0.061351
6.316000,-0.979939,0.408297,0.462304,1.372007,0.176852,-0.542230,-0.966130,0.403106,0.454582,1.371083,0.178306,-0.543533,0.393953,0.719706,0.252576,-1.333049,-0.543747,0.463068,-7.516228,1.506289,1.021569,1.738507,0.093780,-0.065235
6.320000,-0.978233,0.411234,0.463210,1.366619,0.174266,-0.540055,-0.964530,0.405986,0.455593,1.365700,0.175722,-0.541377,0.399801,0.718240,0.247026,-1.340446,-0.546484,0.473113,-7.472691,1.536403,1.007195,1.744701,0.095705,-0.069089
6.324000,-0.976503,0.414170,0.464090,1.361202,0.171666,-0.537834,-0.962905,0.408859,0.456582,1.360289,0.173123,-0.539175,0.405766,0.716669,0.241204,-1.347349,-0.549177,0.483106,-7.428790,1.569373,0.992674,1.750563,0.097608,-0.072922
6.328000,-0.974748,0.417106,0.464944,1.355758,0.169053,-0.535566,-0.961256,0.411726,0.457548,1.354850,0.170512,-0.536925,0.411858,0.715026,0.235159,-1.353766,-0.551826,0.493046,-7.384800,1.605276,0.978085,1.755555,0.099485,-0.076744
6.332000,-0.972969,0.420040,0.465771,1.350287,0.166427,-0.533253,-0.959583,0.414587,0.458488,1.349387,0.167887,-0.534630,0.418090,0.713342,0.228941,-1.359727,-0.554431,0.502933,-7.341029,1.644130,0.963467,1.759195,0.101337,-0.080563
6.336000,-0.971164,0.422973,0.466572,1.344789,0.163788,-0.530893,-0.957884,0.417440,0.459403,1.343900,0.165249,-0.532288,0.424477,0.711643,0.222603,-1.365276,-0.556994,0.512765,-7.297812,1.685898,0.948826,1.761076,0.103163,-0.084387
6.340000,-0.969336,0.425905,0.467346,1.339264,0.161136,-0.528487,-0.956159,0.420287,0.460293,1.338392,0.162599,-0.529900,0.431032,0.709952,0.216189,-1.370471,-0.559515,0.522540,-7.255511,1.730497,0.934149,1.760883,0.104965,-0.088224
6.344000,-0.967482,0.428836,0.468094,1.333713,0.158472,-0.526037,-0.954408,0.423127,0.461157,1.332863,0.159936,-0.527467,0.437765,0.708287,0.209734,-1.375379,-0.561995,0.532256,-7.214511,1.777809,0.919409,1.758403,0.106743,-0.092081
6.348000,-0.965605,0.431765,0.468815,1.328137,0.155795,-0.523541,-0.952628,0.425960,0.461995,1.327315,0.157261,-0.524989,0.444680,0.706663,0.203261,-1.380067,-0.564433,0.541911,-7.175207,1.827693,0.904581,1.753522,0.108501,-0.095964
6.352000,-0.963703,0.434693,0.469510,1.322536,0.153106,-0.521001,-0.950821,0.428787,0.462807,1.321748,0.154573,-0.522466,0.451777,0.705087,0.196781,-1.384605,-0.566831,0.551503,-7.137989,1.879987,0.889646,1.746223,0.110240,-0.099877
6.356000,-0.961776,0.437619,0.470177,1.316910,0.150406,-0.518417,-0.948985,0.431607,0.463594,1.316163,0.151874,-0.519898,0.459047,0.703566,0.190289,-1.389051,-0.569188,0.561030,-7.103230,1.934522,0.874604,1.736575,0.111962,-0.103823
6.360000,-0.959826,0.440544,0.470818,1.311260,0.147694,-0.515788,-0.947119,0.434422,0.464354,1.310560,0.149163,-0.517286,0.466474,0.702101,0.183770,-1.393460,-0.571503,0.570490,-7.071269,1.991127,0.859479,1.724714,0.113669,-0.107804
6.364000,-0.957851,0.443466,0.471433,1.305586,0.144971,-0.513116,-0.945223,0.437231,0.465088,1.304938,0.146441,-0.514629,0.474035,0.700694,0.177199,-1.397873,-0.573777,0.579879,-7.042398,2.049626,0.844323,1.710832,0.115360,-0.111821
6.368000,-0.955851,0.446387,0.472020,1.299889,0.142236,-0.510401,-0.943296,0.440034,0.465795,1.299299,0.143707,-0.511929,0.481700,0.699345,0.170545,-1.402317,-0.576007,0.589197,-7.016845,2.109848,0.829213,1.695152,0.117036,-0.115874
6.372000,-0.953828,0.449305,0.472581,1.294169,0.139490,-0.507642,-0.941339,0.442832,0.466476,1.293641,0.140962,-0.509186,0.489434,0.698054,0.163774,-1.406811,-0.578194,0.598440,-6.994771,2.171619,0.814253,1.677912,0.118695,-0.119959
6.376000,-0.951781,0.452221,0.473114,1.288426,0.136734,-0.504841,-0.939350,0.445625,0.467129,1.287965,0.138206,-0.506400,0.497201,0.696822,0.156852,-1.411358,-0.580337,0.607606,-6.976257,2.234764,0.799567,1.659353,0.120335,-0.124074
6.380000,-0.949709,0.455135,0.473621,1.282661,0.133966,-0.501998,-0.937330,0.448414,0.467754,1.282270,0.135440,-0.503571,0.504959,0.695653,0.149754,-1.415952,-0.582434,0.616693,-6.961305,2.299100,0.785291,1.639698,0.121953,-0.128216
6.384000,-0.947614,0.458046,0.474101,1.276875,0.131189,-0.499113,-0.935279,0.451197,0.468350,1.276556,0.132663,-0.500700,0.512671,0.694551,0.142457,-1.420581,-0.584486,0.625700,-6.949838,2.364436,0.771566,1.619148,0.123546,-0.132379
6.388000,-0.945494,0.460955,0.474554,1.271067,0.128401,-0.496186,-0.933197,0.453976,0.468916,1.270823,0.129876,-0.497786,0.520297,0.693523,0.134952,-1.425226,-0.586491,0.634623,-6.941702,2.430566,0.758530,1.597871,0.125111,-0.136558
6.392000,-0.943351,0.463861,0.474980,1.265239,0.125604,-0.493218,-0.931085,0.456752,0.469452,1.265072,0.127079,-0.494832,0.527806,0.692577,0.127240,-1.429864,-0.588450,0.643462,-6.936679,2.497266,0.746306,1.576003,0.126644,-0.140747
6.396000,-0.941184,0.466764,0.475379,1.259391,0.122797,-0.490210,-0.928943,0.459524,0.469957,1.259301,0.124272,-0.491836,0.535306,0.691842,0.119884,-1.434527,-0.590320,0.652212,-6.934491,2.564296,0.735002,1.553649,0.128140,-0.144940
6.400000,-0.938993,0.469665,0.475751,1.253522,0.119980,-0.487161,-0.926771,0.462293,0.470432,1.253511,0.121456,-0.488800,0.542751,0.691309,0.112837,-1.439180,-0.592162,0.660876,-6.935242,2.631024,0.723686,1.531010,0.129653,-0.149133
6.404000,-0.936778,0.472562,0.476096,1.247635,0.117154,-0.484072,-0.924570,0.465060,0.470879,1.247703,0.118630,-0.485723,0.550083,0.690956,0.105997,-1.443782,-0.593962,0.669452,-6.938733,2.697025,0.712285,1.508153,0.131153,-0.153320
6.408000,-0.934540,0.475456,0.476414,1.241728,0.114319,-0.480943,-0.922340,0.467826,0.471298,1.241876,0.115795,-0.482607,0.557247,0.690757,0.099266,-1.448295,-0.595719,0.677940,-6.944637,2.761940,0.700856,1.485086,0.132645,-0.157498
6.412000,-0.932278,0.478347,0.476705,1.235803,0.111475,-0.477775,-0.920082,0.470591,0.471689,1.236031,0.112952,-0.479451,0.564198,0.690688,0.092560,-1.452691,-0.597430,0.686336,-6.952535,2.825462,0.689490,1.461784,0.134125,-0.161660
6.416000,-0.929993,0.481234,0.476968,1.229860,0.108622,-0.474569,-0.917797,0.473356,0.472052,1.230168,0.110099,-0.476256,0.570902,0.690725,0.085813,-1.456955,-0.599093,0.694641,-6.961944,2.887334,0.678302,1.438204,0.135590,-0.165800
6.420000,-0.927684,0.484118,0.477205,1.223900,0.105761,-0.471324,-0.915486,0.476121,0.472387,1.224288,0.107238,-0.473022,0.577399,0.690897,0.079232,-1.461105,-0.600694,0.702852,-6.972479,2.947226,0.666948,1.414355,0.136999,-0.169910
6.424000,-0.925351,0.486999,0.477414,1.217923,0.102892,-0.468041,-0.913149,0.478887,0.472696,1.218392,0.104369,-0.469750,0.583743,0.691237,0.073052,-1.465170,-0.602240,0.710967,-6.983861,3.004745,0.654913,1.390295,0.138365,-0.173982
6.428000,-0.922996,0.489875,0.477597,1.211929,0.100015,-0.464721,-0.910788,0.481655,0.472979,1.212479,0.101492,-0.466441,0.589896,0.691694,0.067143,-1.469142,-0.603748,0.718988,-6.995726,3.059610,0.642194,1.366048,0.139724,-0.178017
6.432000,-0.920617,0.492748,0.477752,1.205918,0.097130,-0.461363,-0.908402,0.484424,0.473240,1.206551,0.098608,-0.463094,0.595950,0.692323,0.061883,-1.473066,-0.605016,0.726912,-7.008076,3.111288,0.627755,1.341782,0.140356,-0.181992
6.436000,-0.918214,0.495617,0.477880,1.199893,0.094238,-0.457969,-0.905993,0.487196,0.473480,1.200606,0.095717,-0.459711,0.601843,0.693046,0.057023,-1.476923,-0.606451,0.734745,-7.020591,3.159562,0.611678,1.317549,0.141246,-0.185922
6.440000,-0.915789,0.498482,0.477980,1.193852,0.091338,-0.454539,-0.903560,0.489971,0.473702,1.194645,0.092819,-0.456291,0.607530,0.693792,0.052367,-1.480703,-0.607861,0.742484,-7.032865,3.204355,0.594087,1.293392,0.142107,-0.189805
6.444000,-0.913340,0.501342,0.478054,1.187796,0.088431,-0.451072,-0.901105,0.492749,0.473905,1.188669,0.089913,-0.452835,0.613049,0.694559,0.048039,-1.484430,-0.609239,0.750115,-7.044632,3.245546,0.574596,1.269427,0.142941,-0.193601
6.448000,-0.910868,0.504198,0.478101,1.181726,0.085518,-0.447571,-0.898627,0.495530,0.474092,1.182678,0.087001,-0.449344,0.618441,0.695344,0.044168,-1.488126,-0.610579,0.757637,-7.055712,3.283018,0.552736,1.245800,0.143755,-0.197299
6.452000,-0.908373,0.507050,0.478120,1.175642,0.082597,-0.444034,-0.896129,0.498314,0.474265,1.176672,0.084082,-0.445818,0.623663,0.696075,0.040545,-1.491776,-0.611894,0.765067,-7.065776,3.316849,0.528622,1.222602,0.144600,-0.200928
6.456000,-0.905856,0.509898,0.478112,1.169545,0.079671,-0.440463,-0.893610,0.501100,0.474423,1.170651,0.081156,-0.442257,0.628692,0.696694,0.037021,-1.495371,-0.613160,0.772400,-7.074457,3.347229,0.502383,1.199910,0.145438,-0.204486
6.460000,-0.903315,0.512741,0.478077,1.163435,0.076738,-0.436858,-0.891071,0.503889,0.474567,1.164615,0.078224,-0.438663,0.633518,0.697156,0.033496,-1.498906,-0.614378,0.779633,-7.081371,3.374431,0.474152,1.177802,0.146262,-0.207964
6.464000,-0.900752,0.515579,0.478015,1.157313,0.073799,-0.433219,-0.888513,0.506679,0.474697,1.158565,0.075286,-0.435035,0.638143,0.697426,0.029903,-1.502378,-0.615544,0.786763,-7.086145,3.398800,0.444059,1.156354,0.147064,-0.211358
6.468000,-0.898165,0.518412,0.477925,1.151179,0.070855,-0.429548,-0.885937,0.509469,0.474812,1.152501,0.072343,-0.431373,0.642578,0.697474,0.026200,-1.505786,-0.616660,0.793790,-7.088432,3.420733,0.412226,1.135641,0.147840,-0.214662
6.472000,-0.895556,0.521240,0.477808,1.145033,0.067905,-0.425843,-0.883344,0.512259,0.474912,1.146422,0.069394,-0.427679,0.646842,0.697282,0.022366,-1.509129,-0.617727,0.800712,-7.087926,3.440665,0.378764,1.115739,0.148588,-0.217874
6.476000,-0.892925,0.524063,0.477665,1.138877,0.064950,-0.422107,-0.880734,0.515048,0.474996,1.140331,0.066439,-0.423953,0.650956,0.696833,0.018394,-1.512402,-0.618747,0.807530,-7.084365,3.459059,0.343772,1.096715,0.149307,-0.220990
6.480000,-0.890271,0.526881,0.477494,1.132710,0.061990,-0.418339,-0.878107,0.517834,0.475064,1.134225,0.063479,-0.420195,0.654948,0.696121,0.014284,-1.515600,-0.619720,0.814244,-7.077543,3.476392,0.307335,1.078629,0.149996,-0.224009
6.484000,-0.887594,0.529694,0.477296,1.126532,0.059025,-0.414539,-0.875464,0.520616,0.475115,1.128107,0.060515,-0.416407,0.658843,0.695141,0.010045,-1.518712,-0.620647,0.820852,-7.067310,3.493149,0.269526,1.061525,0.150657,-0.226929
6.488000,-0.884895,0.532501,0.477071,1.120346,0.056055,-0.410709,-0.872806,0.523394,0.475149,1.121976,0.057546,-0.412587,0.662671,0.693893,0.005689,-1.521727,-0.621528,0.827355,-7.053571,3.509811,0.230406,1.045428,0.151291,-0.229751
6.492000,-0.882174,0.535303,0.476818,1.114150,0.053081,-0.406849,-0.870133,0.526166,0.475165,1.115833,0.054572,-0.408737,0.666458,0.692383,0.001228,-1.524628,-0.622365,0.833753,-7.036289,3.526848,0.190024,1.030338,0.151899,-0.232474
6.496000,-0.879430,0.538099,0.476539,1.107946,0.050103,-0.402959,-0.867444,0.528931,0.475163,1.109678,0.051595,-0.404858,0.670232,0.690618,-0.003322,-1.527398,-0.623157,0.840046,-7.015480,3.544715,0.148421,1.016230,0.152483,-0.235102
6.500000,-0.876664,0.540889,0.476232,1.101734,0.047122,-0.399040,-0.864740,0.531688,0.475143,1.103512,0.048613,-0.400949,0.674018,0.688610,-0.007948,-1.530016,-0.623904,0.846234,-6.991211,3.563842,0.105629,1.003048,0.153045,-0.237636
6.504000,-0.873876,0.543674,0.475899,1.095514,0.044136,-0.395092,-0.862020,0.534437,0.475104,1.097335,0.045628,-0.397012,0.677840,0.686373,-0.012636,-1.532462,-0.624607,0.852317,-6.963598,3.584630,0.061673,0.990706,0.153586,-0.240079
6.508000,-0.871066,0.546452,0.475538,1.089287,0.041147,-0.391116,-0.859285,0.537176,0.475046,1.091149,0.042639,-0.393046,0.681720,0.683922,-0.017375,-1.534715,-0.625265,0.858294,-6.932801,3.607449,0.016571,0.979092,0.154108,-0.242437
6.512000,-0.868234,0.549225,0.475150,1.083054,0.038155,-0.387112,-0.856534,0.539905,0.474969,1.084953,0.039647,-0.389053,0.685679,0.681275,-0.022154,-1.536758,-0.625878,0.864166,-6.899020,3.632632,-0.029659,0.968066,0.154611,-0.244713
6.516000,-0.865380,0.551991,0.474736,1.076814,0.035160,-0.383081,-0.853767,0.542623,0.474872,1.078750,0.036652,-0.385033,0.689735,0.678452,-0.026965,-1.538573,-0.626447,0.869933,-6.862490,3.660475,-0.077006,0.957468,0.155098,-0.246914
6.520000,-0.862504,0.554751,0.474294,1.070569,0.032162,-0.379024,-0.850983,0.545329,0.474757,1.072539,0.033654,-0.380985,0.693904,0.675470,-0.031802,-1.540148,-0.626971,0.875594,-6.823482,3.691235,-0.125459,0.947121,0.155569,-0.249046
6.524000,-0.859606,0.557505,0.473825,1.064318,0.029162,-0.374940,-0.848182,0.548023,0.474621,1.066323,0.030653,-0.376912,0.697923,0.672142,-0.037780,-1.541354,-0.627530,0.881157,-6.782294,3.725127,-0.175006,0.936838,0.156025,-0.251115
6.528000,-0.856687,0.560252,0.473330,1.058063,0.026159,-0.370830,-0.845364,0.550702,0.474460,1.060102,0.027651,-0.372813,0.701846,0.668514,-0.044781,-1.542218,-0.627998,0.886609,-6.738477,3.762919,-0.223808,0.926181,0.156291,-0.253117
6.532000,-0.853746,0.562992,0.472807,1.051803,0.023155,-0.366696,-0.842530,0.553367,0.474272,1.053877,0.024646,-0.368688,0.705784,0.664672,-0.052465,-1.542802,-0.628417,0.891952,-6.692046,3.805025,-0.271492,0.914927,0.156465,-0.255057
6.536000,-0.850783,0.565726,0.472258,1.045540,0.020148,-0.362537,-0.839680,0.556017,0.474054,1.047650,0.021640,-0.364539,0.709764,0.660639,-0.060826,-1.543135,-0.628811,0.897188,-6.643144,3.851758,-0.317651,0.902913,0.156606,-0.256948
