__time,/joint_states/header/stamp,/joint_states/left_ankle_pitch/effort,/joint_states/left_ankle_pitch/position,/joint_states/left_ankle_pitch/velocity,/joint_states/left_ankle_roll/effort,/joint_states/left_ankle_roll/position,/joint_states/left_ankle_roll/velocity,/joint_states/left_hip_pitch/effort,/joint_states/left_hip_pitch/position,/joint_states/left_hip_pitch/velocity,/joint_states/left_hip_roll/effort,/joint_states/left_hip_roll/position,/joint_states/left_hip_roll/velocity,/joint_states/left_hip_yaw/effort,/joint_states/left_hip_yaw/position,/joint_states/left_hip_yaw/velocity,/joint_states/left_knee/effort,/joint_states/left_knee/position,/joint_states/left_knee/velocity,/joint_states/right_ankle_pitch/effort,/joint_states/right_ankle_pitch/position,/joint_states/right_ankle_pitch/velocity,/joint_states/right_ankle_roll/effort,/joint_states/right_ankle_roll/position,/joint_states/right_ankle_roll/velocity,/joint_states/right_hip_pitch/effort,/joint_states/right_hip_pitch/position,/joint_states/right_hip_pitch/velocity,/joint_states/right_hip_roll/effort,/joint_states/right_hip_roll/position,/joint_states/right_hip_roll/velocity,/joint_states/right_hip_yaw/effort,/joint_states/right_hip_yaw/position,/joint_states/right_hip_yaw/velocity,/joint_states/right_knee/effort,/joint_states/right_knee/position,/joint_states/right_knee/velocity
1769069478.648766,1769069478.648521662,-0.043603518,0.000068379,0.018385443,-0.009416431,-0.000127831,-0.017101869,0.026581675,-0.000085220,0.000453384,0.010873594,-0.000042610,-0.041497327,-0.000546684,0.000191748,0.068609171,0.035920497,-0.000127830,-0.029003235,0.041189014,-0.000034187,-0.011263804,-0.016571724,0.000000000,0.005166034,-0.003120956,0.000000000,0.028217243,0.033037942,-0.000042610,0.051274296,-0.008410396,-0.000038350,-0.020943569,0.002667027,0.000085220,0.023512607
1769069478.658892,1769069478.658579588,0.047038854,0.000017096,-0.000765889,0.005584915,-0.000095874,0.022391093,0.034349702,0.000000000,0.047289159,-0.010942315,0.000085220,0.007207829,0.027177075,0.000115049,0.032303106,0.075179189,-0.000127830,-0.039256722,0.009158495,-0.000051280,-0.017922723,-0.021887906,0.000031958,0.018057735,0.057386629,-0.000170441,-0.054597877,0.005072077,-0.000127830,0.004283904,-0.012447656,0.000115049,0.047089051,0.010940005,0.000127830,0.059973549
1769069478.669223,1769069478.668599606,0.013152049,0.000085475,0.031624262,0.008971661,-0.000159789,-0.022570843,0.012027666,-0.000085220,0.006812444,-0.042912867,0.000127830,0.040072184,-0.014313555,0.000038350,0.000556766,0.031001760,-0.000042610,0.007778089,0.002542121,0.000000001,0.009041712,0.006049077,-0.000063916,-0.017663091,-0.015368565,-0.000085220,-0.019364940,0.042680267,-0.000085220,0.030513896,-0.014111118,-0.000038350,-0.024995890,-0.033841256,0.000085220,0.017364193
1769069478.679506,1769069478.678682804,-0.015257654,0.000034189,0.007360391,-0.012371882,-0.000063916,0.022462413,-0.057680715,-0.000042610,0.015518507,0.056552585,0.000085220,0.014496172,-0.027883785,0.000038350,-0.001691312,0.026059870,-0.000127830,-0.044077545,0.022846147,-0.000034186,-0.007212763,0.001900754,-0.000063916,-0.022039115,-0.025959034,-0.000127830,-0.035594068,0.044724505,-0.000085220,0.031322181,-0.023888856,-0.000038350,-0.024483457,-0.004269570,-0.000085220,-0.047696479
1769069478.689581,1769069478.688669682,-0.038398893,0.000017096,-0.000856696,-0.021000835,-0.000095874,0.008009758,0.075234994,0.000000000,0.048540439,-0.036476709,0.000127830,0.036173522,0.028670916,0.000076699,0.018973447,0.016414281,-0.000127830,-0.040219404,0.013593165,0.000017094,0.014074537,-0.014759003,0.000031958,0.015982333,0.003382036,-0.000127830,-0.029971419,0.050603166,-0.000127830,0.006689129,0.022979606,0.000038350,0.013917289,-0.011701752,0.000000000,-0.005706508
1769069478.699250,1769069478.698637962,0.018119100,-0.000017092,-0.018435800,0.020210515,-0.000095874,0.013437900,0.005555186,0.000000000,0.055740144,-0.038769420,0.000213051,0.079911932,0.005328957,0.000038350,0.001121007,-0.007923421,-0.000085220,-0.022536226,-0.004888759,-0.000017093,-0.003526904,-0.023370816,-0.000031958,-0.007567432,0.017386585,-0.000170441,-0.050266564,-0.012608832,0.000000000,0.053297468,0.010273240,0.000115049,0.051403802,-0.058835555,0.000000000,-0.015697984
1769069478.709306,1769069478.708627224,-0.034967002,0.000051284,0.012560736,0.018102901,-0.000095874,0.002905443,0.046841778,-0.000085220,0.008701635,0.024937453,0.000000000,-0.022732878,-0.033534881,0.000076699,0.015188145,0.014676373,-0.000127830,-0.033503722,-0.022130695,-0.000034187,-0.011802116,0.002913756,0.000000000,0.004021025,0.012134376,0.000000000,0.029581683,0.073083162,-0.000085220,0.022196148,-0.006326434,0.000000000,-0.005477420,-0.026907800,0.000042610,0.001870795
1769069478.719208,1769069478.718620777,-0.054245065,-0.000017093,-0.022208939,0.004729919,-0.000031958,0.038702881,-0.003737448,0.000000000,0.035587538,-0.012888220,0.000000000,-0.025569355,-0.005295735,-0.000038350,-0.023590762,-0.006083407,-0.000127830,-0.044078175,0.040020510,0.000017094,0.018733433,-0.003114851,-0.000031958,-0.000130977,-0.029155154,-0.000042610,0.002972137,0.058867339,-0.000170441,-0.010032825,-0.019291947,-0.000076699,-0.046378065,0.046996891,-0.000085220,-0.036206115
1769069478.729689,1769069478.728734732,-0.013946061,0.000017096,-0.006311688,0.023851740,-0.000095874,0.012216811,-0.027525570,-0.000085220,-0.003817023,-0.029650088,0.000042610,-0.011729226,0.001144578,0.000000000,-0.014428221,0.018644337,-0.000042610,0.004272171,-0.019759135,-0.000034186,-0.004711453,0.000559846,-0.000063916,-0.023510963,0.013483192,-0.000085220,-0.013791370,0.028362755,-0.000340881,-0.097344778,0.025291994,0.000076699,0.034807816,0.000636299,0.000042610,0.021080738
1769069478.739733,1769069478.738702536,0.014515232,-0.000017088,-0.020260199,-0.000714940,-0.000159789,-0.024291251,-0.000006806,-0.000042610,0.017199524,0.042684175,0.000127830,0.035019431,-0.015862431,0.000115049,0.033083245,0.028434474,-0.000042610,0.008492526,-0.012459659,-0.000017092,-0.004101909,-0.007674879,0.000095874,0.045754431,-0.000016244,-0.000127830,-0.031469952,0.012245715,0.000000000,0.067317665,-0.002275617,0.000076699,0.032489214,-0.032685101,0.000000000,-0.008854167
1769069478.749329,1769069478.748652220,-0.060695373,0.000051284,0.010722816,0.014298487,-0.000095874,0.012321134,0.016460350,-0.000127830,-0.021588208,-0.038694676,0.000085220,0.013255894,-0.018301936,0.000000000,-0.008944225,-0.013601277,-0.000042610,0.007077521,0.015914426,0.000000001,0.007396461,-0.001526168,-0.000063916,-0.013363015,0.003670387,0.000000000,0.020674728,0.014503523,-0.000085220,0.017479395,0.022143802,0.000000000,-0.003788312,-0.015262180,0.000000000,-0.012943874
1769069478.759181,1769069478.758648157,0.014490361,0.000051292,0.010297152,0.003901219,-0.000223705,-0.042637131,0.026968217,0.000000000,0.040110972,0.036606420,0.000042610,-0.004946995,-0.026231257,0.000000000,-0.019617394,0.018119814,0.000000000,0.013750406,-0.015122209,-0.000034187,-0.013329827,0.004055412,0.000000000,0.013498923,0.058016215,-0.000127830,-0.025806637,-0.000502117,-0.000085220,0.027412165,0.021059437,0.000076699,0.036737844,0.026245823,0.000042610,0.022530736
