__time,/joint_states/header/stamp,/joint_states/left_ankle_pitch/effort,/joint_states/left_ankle_pitch/position,/joint_states/left_ankle_pitch/velocity,/joint_states/left_ankle_roll/effort,/joint_states/left_ankle_roll/position,/joint_states/left_ankle_roll/velocity,/joint_states/left_hip_pitch/effort,/joint_states/left_hip_pitch/position,/joint_states/left_hip_pitch/velocity,/joint_states/left_hip_roll/effort,/joint_states/left_hip_roll/position,/joint_states/left_hip_roll/velocity,/joint_states/left_hip_yaw/effort,/joint_states/left_hip_yaw/position,/joint_states/left_hip_yaw/velocity,/joint_states/left_knee/effort,/joint_states/left_knee/position,/joint_states/left_knee/velocity,/joint_states/right_ankle_pitch/effort,/joint_states/right_ankle_pitch/position,/joint_states/right_ankle_pitch/velocity,/joint_states/right_ankle_roll/effort,/joint_states/right_ankle_roll/position,/joint_states/right_ankle_roll/velocity,/joint_states/right_hip_pitch/effort,/joint_states/right_hip_pitch/position,/joint_states/right_hip_pitch/velocity,/joint_states/right_hip_roll/effort,/joint_states/right_hip_roll/position,/joint_states/right_hip_roll/velocity,/joint_states/right_hip_yaw/effort,/joint_states/right_hip_yaw/position,/joint_states/right_hip_yaw/velocity,/joint_states/right_knee/effort,/joint_states/right_knee/position,/joint_states/right_knee/velocity
1769071424.560767,1769071424.560521603,0.013610283,-0.000051270,0.003481351,-0.007923366,-0.000223705,-0.034754556,0.060009755,-0.000127830,-0.010978691,-0.006328363,0.000042610,-0.031887185,0.183026060,-0.002109224,-0.018651893,-0.751429677,0.005155828,0.023104653,0.023316633,0.000444581,0.025764717,0.003002998,0.000703078,-0.004086752,-0.023938835,-0.000042610,0.011018842,-0.026968628,-0.000213051,-0.037644334,0.007310119,0.000038350,0.016898699,-0.004331739,-0.000042610,-0.022187153
1769071424.571477,1769071424.570687056,0.025766475,-0.000034179,0.009304870,-0.002477647,-0.000191747,-0.021991066,-0.013789998,-0.000085220,0.001739667,-0.012046197,0.000085220,-0.016863754,0.221403047,-0.002070874,-0.004298027,-0.784658432,0.004900168,-0.103438176,-0.037802472,0.000393282,0.000813259,-0.016784103,0.000671119,-0.029532178,-0.002333455,-0.000042610,0.019757319,0.026173642,-0.000085220,0.003914428,-0.025139628,-0.000038350,-0.018036636,0.026390905,-0.000042610,-0.030678105
1769071424.581346,1769071424.580645323,0.030385135,-0.000068366,-0.010450611,-0.005294366,-0.000191747,-0.033977878,0.012336239,0.000042610,0.071878374,0.019949455,0.000085220,-0.012775861,0.228348821,-0.002032525,0.025163813,-0.797778428,0.005283659,0.076139294,-0.048655249,0.000376236,-0.003382326,-0.015485944,0.000830910,0.061403945,-0.011355083,0.000000000,0.035788808,0.039259024,0.000085220,0.102284633,-0.015326605,0.000076699,0.029822549,-0.031660471,0.000000000,-0.012781712
1769071424.591454,1769071424.590629816,-0.002617407,-0.000068366,-0.012982858,-0.003899964,-0.000191747,-0.030195690,0.002853573,0.000000000,0.037795629,0.032519355,0.000127830,0.008593484,0.206740484,-0.001994175,0.030657232,-0.774848938,0.005155828,0.016558724,-0.081014508,0.000410388,0.009963794,-0.040020486,0.000703077,-0.003821273,0.040629543,0.000000000,0.039988544,0.019961797,-0.000127830,-0.018482881,0.007240620,-0.000038350,-0.020788273,0.025364993,0.000042610,0.005081801
1769071424.601825,1769071424.600763321,-0.015567335,-0.000034184,0.010761188,0.015102149,-0.000127831,0.003935588,0.005536723,0.000000000,0.035863597,-0.029075885,0.000127830,0.003393375,0.195209190,-0.002109224,-0.029587392,-0.748338223,0.005027998,-0.043340739,-0.009682021,0.000376177,-0.003033943,-0.039447446,0.000639161,-0.023413845,0.010263253,-0.000042610,0.025539601,-0.003750188,-0.000042610,0.025643447,-0.005247456,0.000038350,0.018866122,-0.023429671,0.000085220,0.025586899
1769071424.611283,1769071424.610616684,0.000366351,-0.000051270,-0.003592327,0.002890498,-0.000223705,-0.045496698,0.016319532,-0.000085220,0.013942086,-0.028505404,0.000127830,0.000206762,0.214937478,-0.002109224,-0.013432694,-0.848821402,0.005155828,0.012704647,-0.070580550,0.000410388,0.017226440,-0.012075773,0.000703077,0.000937998,-0.016531849,-0.000127830,-0.026305078,0.019303510,-0.000170441,-0.038291216,0.032450076,-0.000038350,-0.022720059,0.039998703,0.000085220,0.030351875
1769071424.620935,1769071424.620540142,0.038480762,-0.000102546,-0.026877511,-0.005079279,-0.000255663,-0.065740187,0.002708445,-0.000085220,0.002232394,-0.014309123,0.000085220,-0.013804310,0.204753056,-0.002032525,0.012810950,-0.794641793,0.005113218,-0.012470280,-0.076826361,0.000461669,0.034570962,-0.021579391,0.000671120,-0.010426094,-0.002392497,-0.000213051,-0.058251634,0.018619070,-0.000213051,-0.051776901,-0.013458428,0.000038350,0.010367636,-0.008657537,0.000085220,0.030254297
1769071424.631126,1769071424.630590677,0.007588356,-0.000051279,-0.003582077,-0.031976888,-0.000095874,0.001969544,0.030695600,-0.000170441,-0.048822537,0.003875669,0.000042610,-0.037205994,0.213759065,-0.002032525,0.014150863,-0.772243917,0.005241049,0.062228296,-0.061920509,0.000410388,0.004338285,-0.026165175,0.000703077,-0.006778617,0.011724939,-0.000085220,-0.003523154,0.003190104,-0.000170441,-0.027132675,0.016305067,-0.000038350,-0.007042074,-0.038148627,-0.000085220,-0.049039297
1769071424.640789,1769071424.640530348,0.084104433,-0.000102557,-0.019643842,0.015734649,-0.000127831,-0.004478036,-0.015652090,-0.000170441,-0.050613753,0.057243150,0.000085220,-0.013250247,0.238076270,-0.002109224,-0.013059415,-0.791842163,0.005113218,-0.011460086,-0.042293411,0.000359072,-0.012529694,-0.024474051,0.000607203,-0.046871579,-0.016081534,-0.000085220,-0.008474509,0.040495992,-0.000042610,0.041577764,0.006527888,-0.000038350,-0.019962015,-0.034310255,-0.000042610,-0.025085036
1769071424.650987,1769071424.650610924,-0.018014567,-0.000051275,-0.005133116,-0.022291592,-0.000159789,-0.019213026,0.007705276,-0.000042610,0.025450613,-0.009187438,0.000000000,-0.063956387,0.255993962,-0.002070874,0.000736421,-0.760751307,0.005241049,0.049264990,-0.046766409,0.000307776,-0.034352978,-0.003109501,0.000575244,-0.062532330,0.029159946,-0.000170441,-0.033483967,-0.018350895,-0.000170441,-0.030416887,0.017235002,-0.000038350,-0.014342097,-0.004247946,0.000085220,0.034234509
